STN---;YEARMODA;TEMP;DEWP;VISIB;;WDSP;;MXSPD;GUST;MAX;MIN;PRCP;SNDP;FRSHTT
85360;19900928;72,5;66,4;6,4;21;4,9;21;11,1;999,9;78.8*;69.8*;99,99;999,9;10000
85360;19900929;72,3;69,1;7;22;9,1;22;14;999,9;77.0*;69.8*;99,99;999,9;10000
85360;19900930;70,7;66,4;6,6;23;4,7;23;8,9;999,9;78.8*;66.2*;99,99;999,9;10000
85360;19901001;68,7;61,3;6,3;22;5,2;22;14;999,9;80.6*;62.6*;0.00I;999,9;0
85360;19901002;67,9;59,7;6,5;24;5,8;24;12;999,9;77.0*;62.6*;0.00I;999,9;0
85360;19901003;66,3;62,8;5,8;24;6,6;24;17,1;27;73.4*;62.6*;99,99;999,9;10000
85360;19901004;66;58,4;6,5;24;9,1;24;12;22;71.6*;60.8*;0.00I;999,9;0
85360;19901005;72,4;54,8;6,2;24;7,4;24;11,1;999,9;84.2*;64.4*;0.00I;999,9;0
85360;19901006;72,8;46,8;6,2;24;8,2;24;18,1;999,9;84.2*;64.4*;0.00I;999,9;0
85360;19901007;64,6;54,6;6,7;24;12,1;24;22;35;69.8*;60.8*;0.00I;999,9;0
85360;19901008;64,7;46,9;6,2;24;7,9;22;15;999,9;75.2*;55.4*;0.00I;999,9;0
85360;19901009;65,3;46,3;6,2;24;5,6;24;12;999,9;77.0*;57.2*;0.00I;999,9;0
85360;19901010;69,2;44,2;6,2;23;5,4;23;14;999,9;82.4*;57.2*;0.00I;999,9;0
85360;19901011;70;49,3;6,3;24;2,8;24;7;999,9;84.2*;59.0*;0.00I;999,9;0
85360;19901012;66,7;59,6;5,1;24;5,6;24;9,9;999,9;73.4*;60.8*;99,99;999,9;10000
85360;19901013;66,9;60,7;6,1;24;8,6;21;18,1;25,1;71.6*;62.6*;99,99;999,9;10010
85360;19901014;66,2;65;5,2;24;7,8;24;17,1;33;71.6*;60.8*;99,99;999,9;110010
85360;19901015;64,1;56,5;6,5;24;8,1;24;15,9;999,9;69.8*;59.0*;99,99;999,9;10000
85360;19901016;64,7;61,6;5,6;24;11,3;24;19;31,1;69.8*;60.8*;99,99;999,9;10000
85360;19901017;64,1;58,5;6,4;24;4;24;9,9;999,9;71.6*;57.2*;99,99;999,9;10000
85360;19901018;63,3;60,7;5;24;9,6;24;21;28,9;68.0*;60.8*;99,99;999,9;10010
85360;19901019;63,4;56,6;6,9;24;6,2;24;15;999,9;69.8*;59.0*;99,99;999,9;10000
85360;19901020;61,9;55,8;6,6;24;5,7;24;17,1;34;68.0*;57.2*;99,99;999,9;10000
85360;19901021;58,5;55,1;5,6;24;5,9;24;15,9;25,1;64.4*;55.4*;99,99;999,9;10010
85360;19901022;60,2;55,7;6,1;24;13,4;24;19;33;64.4*;57.2*;99,99;999,9;10000
85360;19901023;63,7;61,3;5,9;24;8,1;24;13;999,9;68.0*;59.0*;99,99;999,9;10000
85360;19901024;61,2;56,9;6,6;24;4,3;24;15;999,9;68.0*;57.2*;99,99;999,9;10000
85360;19901025;61,5;56,8;6,8;24;6,3;24;11,1;999,9;68.0*;55.4*;99,99;999,9;10000
85360;19901026;63,5;58,6;5,7;24;7,1;24;13;999,9;68.0*;57.2*;99,99;999,9;10000
85360;19901027;59,4;50,7;6,8;24;2,2;24;8;999,9;66.2*;51.8*;0.00I;999,9;0
85360;19901028;64,2;55,7;6,5;24;8,1;24;15;999,9;69.8*;60.8*;99,99;999,9;10000
85360;19901029;65,3;57,2;4,9;24;7,8;24;12;999,9;68.0*;62.6*;99,99;999,9;10000
85360;19901030;66,2;57,8;5,1;24;6,3;24;9,9;999,9;69.8*;64.4*;99,99;999,9;10000
85360;19901031;61,4;53,1;6,2;24;7,2;24;15;20;66.2*;55.4*;99,99;999,9;10000
85360;19901101;58,5;50;6,5;24;4,8;24;9,9;20;66.2*;51.8*;0.00I;999,9;0
85360;19901102;57,7;48,5;6,5;24;6,6;24;14;999,9;64.4*;51.8*;0.00I;999,9;0
85360;19901103;56,1;47;6,6;24;6,4;24;13;999,9;62.6*;50.0*;0.00I;999,9;0
85360;19901104;54,9;46,1;6,2;24;4,5;24;8;999,9;62.6*;46.4*;0.00I;999,9;0
85360;19901105;55,8;46,3;6,1;24;4,3;24;8;999,9;62.6*;48.2*;0.00I;999,9;0
85360;19901106;59,1;51;5,7;24;4,2;24;8;999,9;66.2*;53.6*;0.00I;999,9;0
85360;19901107;63,6;57,8;5,1;24;9,6;24;17,1;29,9;66.2*;60.8*;99,99;999,9;10010
85360;19901108;62,5;60,8;5,7;24;7,4;24;12;999,9;64.4*;57.2*;99,99;999,9;10000
85360;19901109;60,5;55,4;6,8;19;4;19;8,9;999,9;68.0*;55.4*;99,99;999,9;10000
85360;19901110;60,6;58,9;3,4;15;0,7;15;5,1;999,9;66.2*;51.8*;99,99;999,9;110000
85360;19901111;57,8;53,8;3,9;18;3;17;8;999,9;66.2*;50.0*;0.00I;999,9;100000
85360;19901112;59,7;51,6;6,2;24;6,4;24;9,9;999,9;68.0*;53.6*;0.00I;999,9;0
85360;19901113;60,3;52;6,2;24;3;24;9,9;999,9;69.8*;51.8*;0.00I;999,9;0
85360;19901114;62,3;53,1;6,6;24;8;23;14;999,9;69.8*;59.0*;0.00I;999,9;0
85360;19901115;63,3;43,6;6,2;24;4,9;24;8,9;999,9;75.2*;55.4*;0.00I;999,9;0
85360;19901116;61,3;53,3;5,8;23;3,5;23;8;999,9;73.4*;53.6*;0.00I;999,9;0
85360;19901117;63,6;54,4;5,8;24;2,4;24;8,9;999,9;77.0*;51.8*;0.00I;999,9;0
85360;19901118;60;51,4;6,3;24;8,4;24;15;24,1;68.0*;55.4*;0.00I;999,9;0
85360;19901119;56,4;49;4,6;20;4,4;20;12;999,9;66.2*;53.6*;0.00I;999,9;100000
85360;19901120;58,4;51,3;6,8;24;4,5;24;9,9;999,9;62.6*;53.6*;99,99;999,9;10000
85360;19901121;53,4;46,7;6;24;5,5;24;15;24,1;59.0*;46.4*;99,99;999,9;10000
85360;19901122;49,5;43,3;6,7;24;4,5;24;13;999,9;57.2*;44.6*;99,99;999,9;10000
85360;19901123;52,8;46,2;6,2;24;5,7;24;14;999,9;60.8*;42.8*;99,99;999,9;10000
85360;19901124;59,6;52,2;6,2;24;12,1;23;25,1;32,1;62.6*;55.4*;99,99;999,9;10000
85360;19901125;53,5;46,7;6,7;24;8,9;24;15,9;28;59.0*;50.0*;99,99;999,9;10000
85360;19901126;50,8;44,4;7;23;5,5;23;11,1;999,9;57.2*;44.6*;99,99;999,9;10010
85360;19901127;50,5;44,2;6,6;24;3,1;24;11,1;999,9;59.0*;44.6*;99,99;999,9;10000
85360;19901128;50,4;43,6;6,6;24;3,4;24;8,9;999,9;59.0*;42.8*;0.00I;999,9;0
85360;19901129;46,9;41,4;4,8;24;1,9;24;7;999,9;55.4*;41.0*;0.00I;999,9;100000
85360;19901130;46,3;40,7;5,8;22;4,4;22;7;999,9;53.6*;39.2*;0.00I;999,9;0
85360;19901201;49,4;42,4;6,2;23;8,3;22;13;999,9;57.2*;41.0*;0.00I;999,9;0
85360;19901202;50,3;43;6,2;22;9,5;22;13;999,9;55.4*;44.6*;0.00I;999,9;0
85360;19901203;52,4;45,5;6,7;24;9,5;24;13;999,9;53.6*;50.0*;99,99;999,9;10000
85360;19901204;52,5;48,1;3,3;24;9,4;24;14;999,9;53.6*;50.0*;99,99;999,9;10000
85360;19901205;54,2;49,6;4;24;7,3;24;8,9;999,9;55.4*;53.6*;99,99;999,9;10000
85360;19901206;55,4;51,7;5;23;5,5;23;8;999,9;59.0*;51.8*;99,99;999,9;10000
85360;19901207;55,1;50,1;3,6;22;4,1;22;7;999,9;59.0*;51.8*;99,99;999,9;10000
85360;19901208;53,1;48,3;5,8;21;6,2;21;13;999,9;57.2*;46.4*;99,99;999,9;10000
85360;19901209;45,3;40,8;6,6;22;6,9;22;15,9;21;48.2*;42.8*;99,99;999,9;10000
85360;19901210;49,2;44,3;6,9;22;9,2;22;15;32,1;55.4*;44.6*;99,99;999,9;10000
85360;19901211;52,3;46,2;6,7;24;10;24;18,1;28,9;59.0*;48.2*;99,99;999,9;10000
85360;19901212;52,9;51,4;6,4;22;9,7;22;15;22;60.8*;48.2*;0.00I;999,9;0
85360;19901213;53;47,9;6,2;24;3,1;24;8;999,9;60.8*;48.2*;0.00I;999,9;0
85360;19901214;49,8;46,2;3,9;16;0,2;17;5,1;999,9;57.2*;42.8*;0.00I;999,9;100000
85360;19901215;48,4;45,8;4,9;22;5,3;22;8;999,9;53.6*;44.6*;0.00I;999,9;0
85360;19901216;49,3;9999,9;6,4;21;8,1;21;9,9;999,9;55.4*;44.6*;0.00I;999,9;0
85360;19901217;49,2;9999,9;6,3;22;9,1;22;14;999,9;55.4*;44.6*;0.00I;999,9;0
85360;19901218;48,7;9999,9;4,1;24;8,4;24;14;20;50.0*;46.4*;99,99;999,9;10000
85360;19901219;50,2;9999,9;6,1;23;13,5;22;19;26;53.6*;48.2*;99,99;999,9;10000
85360;19901220;49,5;9999,9;6,2;24;13,3;24;15,9;27;53.6*;46.4*;0.00I;999,9;0
85360;19901221;48,6;9999,9;6,2;24;8,1;24;12;999,9;55.4*;44.6*;0.00I;999,9;0
85360;19901222;45,8;9999,9;6,1;22;4;22;8;999,9;53.6*;39.2*;0.00I;999,9;0
85360;19901223;46;9999,9;4,9;24;0,8;24;6;999,9;53.6*;37.4*;0.00I;999,9;0
85360;19901224;53,3;9999,9;6,9;23;5,8;23;17,1;999,9;60.8*;46.4*;99,99;999,9;10000
85360;19901225;55;9999,9;5,4;24;6,2;24;13;999,9;59.0*;48.2*;99,99;999,9;10000
85360;19901226;58;9999,9;6,9;24;6,3;24;11,1;999,9;60.8*;55.4*;99,99;999,9;10000
85360;19901227;58,4;9999,9;4,2;24;5,6;24;11,1;999,9;60.8*;55.4*;99,99;999,9;10000
85360;19901228;58,2;9999,9;3,9;24;2,3;24;7;999,9;60.8*;57.2*;99,99;999,9;10000
85360;19901229;58,3;9999,9;4,3;22;4,2;22;7;999,9;60.8*;57.2*;99,99;999,9;10000
85360;19901230;58,7;9999,9;6,3;24;2,2;24;6;999,9;60.8*;57.2*;0.00I;999,9;0
85360;19901231;58,1;9999,9;6;24;5,3;24;8,9;999,9;60.8*;51.8*;99,99;999,9;10000
85360;19910101;51,3;9999,9;6,2;24;2,5;24;6;999,9;59.0*;46.4*;0.00I;999,9;0
85360;19910102;47,4;9999,9;4,9;24;1,1;24;5,1;999,9;57.2*;41.0*;0.00I;999,9;100000
85360;19910103;45,4;9999,9;1,7;23;1,3;23;5,1;999,9;51.8*;39.2*;0.00I;999,9;100000
85360;19910104;51,1;9999,9;6,6;24;6,8;24;14;22,9;57.2*;46.4*;99,99;999,9;10000
85360;19910105;52;9999,9;5,7;24;3,4;24;9,9;999,9;59.0*;44.6*;0.00I;999,9;0
85360;19910106;56,1;9999,9;6,7;24;6,1;24;11,1;999,9;60.8*;51.8*;99,99;999,9;10000
85360;19910107;57,4;9999,9;4,5;24;7,6;24;13;24,1;59.0*;51.8*;99,99;999,9;10000
85360;19910108;52,4;9999,9;3,3;24;3,6;24;12;999,9;60.8*;44.6*;0.00I;999,9;100000
85360;19910109;60,3;9999,9;4;24;11,8;24;14;22;62.6*;59.0*;99,99;999,9;10000
85360;19910110;61,5;9999,9;6,3;24;13,1;24;15,9;26;62.6*;60.8*;99,99;999,9;10000
85360;19910111;56,1;9999,9;4,1;24;4,6;24;15;999,9;60.8*;51.8*;99,99;999,9;10000
85360;19910112;51;9999,9;6,5;24;6,4;24;13;21;57.2*;44.6*;99,99;999,9;10000
85360;19910113;45,5;9999,9;6,2;18;2;18;7;999,9;55.4*;39.2*;0.00I;999,9;0
85360;19910114;44,8;9999,9;6,5;24;3,5;24;8;999,9;50.0*;39.2*;0.00I;999,9;0
85360;19910115;44,6;9999,9;6,2;24;4,6;24;8;999,9;51.8*;37.4*;0.00I;999,9;0
85360;19910116;45,3;9999,9;4,6;23;3,9;23;6;999,9;53.6*;41.0*;99,99;999,9;10000
85360;19910117;55,9;9999,9;4,2;24;3,1;24;9,9;999,9;62.6*;50.0*;99,99;999,9;10000
85360;19910118;54,5;9999,9;5,3;24;3,6;24;8;999,9;59.0*;48.2*;0.00I;999,9;0
85360;19910119;54,6;9999,9;5,5;24;4,7;24;8,9;999,9;62.6*;50.0*;0.00I;999,9;0
85360;19910120;55,2;9999,9;6,2;24;8,6;24;12;999,9;62.6*;50.0*;0.00I;999,9;0
85360;19910121;52,7;9999,9;6,2;24;9,3;24;14;999,9;57.2*;46.4*;0.00I;999,9;0
85360;19910122;50,7;9999,9;6,1;22;5;22;13;999,9;59.0*;42.8*;0.00I;999,9;0
85360;19910123;50,3;9999,9;6,5;23;11,8;22;15,9;22,9;55.4*;44.6*;99,99;999,9;10000
85360;19910124;50,3;9999,9;6,2;24;10,4;24;15,9;999,9;57.2*;44.6*;0.00I;999,9;0
85360;19910125;49,9;9999,9;6,2;24;7,7;24;11,1;999,9;57.2*;44.6*;0.00I;999,9;0
85360;19910126;50;9999,9;6,2;24;1,6;24;13;999,9;60.8*;41.0*;0.00I;999,9;0
85360;19910127;48,4;9999,9;6;24;1,6;24;5,1;999,9;64.4*;39.2*;0.00I;999,9;0
85360;19910128;46,6;9999,9;5,1;24;1,4;24;5,1;999,9;57.2*;37.4*;0.00I;999,9;0
85360;19910129;51,6;9999,9;6,3;18;11;18;22;35,9;57.2*;44.6*;99,99;999,9;10000
85360;19910130;48,7;9999,9;6,6;23;5,4;23;8,9;999,9;57.2*;42.8*;0.00I;999,9;0
85360;19910131;48,3;9999,9;2,5;24;2,1;24;8,9;999,9;55.4*;42.8*;99,99;999,9;110000
85360;19910201;53,5;9999,9;5,3;24;11,8;24;19;29,9;57.2*;44.6*;99,99;999,9;10000
85360;19910202;48,3;9999,9;6,6;24;11,4;24;22,9;35,9;53.6*;42.8*;99,99;999,9;10000
85360;19910203;49,6;40,1;6,2;24;6,2;24;15;999,9;59.0*;41.0*;0.00I;999,9;0
85360;19910204;50,8;9999,9;6,4;24;2,8;24;8;999,9;59.0*;42.8*;0.00I;999,9;0
85360;19910205;51,1;49,4;3,4;24;2,9;24;8,9;999,9;57.2*;42.8*;99,99;999,9;10000
85360;19910206;56,2;52,5;5,1;24;7,4;24;13;24,1;59.0*;53.6*;99,99;999,9;10000
85360;19910207;50,8;44,2;6,6;24;9,2;24;15,9;999,9;55.4*;46.4*;99,99;999,9;10000
85360;19910208;51,5;46;6,9;24;6;24;13;999,9;59.0*;44.6*;99,99;999,9;10000
85360;19910209;53,7;47,3;6,6;22;6,7;22;13;999,9;59.0*;50.0*;99,99;999,9;10000
85360;19910210;49,8;39,2;6,8;24;4;24;11,1;999,9;57.2*;42.8*;0.00I;999,9;0
85360;19910211;47,5;9999,9;6,1;24;2,3;24;8,9;999,9;53.6*;42.8*;99,99;999,9;10000
85360;19910212;45,4;42,3;4,1;24;14,1;24;18,1;27;48.2*;42.8*;99,99;999,9;10000
85360;19910213;46,6;9999,9;6,2;24;11,8;24;15,9;21;57.2*;41.0*;99,99;999,9;10000
85360;19910214;48;9999,9;6,2;24;6,3;24;11,1;999,9;57.2*;41.0*;0.00I;999,9;0
85360;19910215;47,3;9999,9;6,2;24;3,1;24;8;999,9;57.2*;37.4*;0.00I;999,9;0
85360;19910216;49,1;43,7;5,7;23;12,3;23;19;32,1;53.6*;44.6*;99,99;999,9;10000
85360;19910217;45,9;41;6,6;24;7,6;24;15;999,9;48.2*;44.6*;99,99;999,9;10000
85360;19910218;49,4;41,2;6,6;24;10,4;24;15,9;26;57.2*;44.6*;99,99;999,9;10000
85360;19910219;51,5;45,1;6,5;24;9,7;24;15;999,9;59.0*;46.4*;99,99;999,9;10000
85360;19910220;54,4;47,8;6,8;24;7,7;24;18,1;999,9;60.8*;50.0*;0.00I;999,9;0
85360;19910221;54,3;48,7;6,4;21;5,8;21;11,1;19;60.8*;48.2*;99,99;999,9;10000
85360;19910222;50,1;44,1;5,8;24;1,1;24;6;999,9;60.8*;42.8*;0.00I;999,9;100000
85360;19910223;52,9;46,5;6;24;3;24;6;999,9;64.4*;46.4*;0.00I;999,9;0
85360;19910224;53,1;47,4;5,3;24;3,5;24;8;999,9;60.8*;46.4*;0.00I;999,9;0
85360;19910225;53,9;49,3;5,8;24;3,4;24;8,9;999,9;60.8*;48.2*;0.00I;999,9;100000
85360;19910226;54;50,7;4,8;24;3,8;24;13;999,9;60.8*;50.0*;99,99;999,9;10000
85360;19910227;52,6;45,5;6,7;24;6,2;24;12;999,9;57.2*;46.4*;99,99;999,9;10000
85360;19910305;53,5;44,3;6;24;10,8;24;19;33;57.2*;50.0*;99,99;999,9;10010
85360;19910306;50,8;44,7;6,4;24;12,7;24;21;35,9;55.4*;48.2*;99,99;999,9;10000
85360;19910307;50,7;44,8;6,2;24;7,8;24;14;999,9;57.2*;44.6*;99,99;999,9;10000
85360;19910308;54;47,4;6,5;24;12,5;24;20;28,9;59.0*;50.0*;99,99;999,9;10000
85360;19910309;57,6;52,2;4;24;10,9;24;15,9;999,9;60.8*;53.6*;99,99;999,9;10000
85360;19910310;58,2;52,9;4,2;24;3,7;24;8;999,9;62.6*;53.6*;0.00I;999,9;100000
85360;19910311;58,2;53,6;2,8;23;3,7;23;8,9;999,9;60.8*;53.6*;99,99;999,9;110000
85360;19910312;55,8;46,7;6,3;24;8,8;24;15,9;22,9;60.8*;50.0*;99,99;999,9;10000
85360;19910313;54;45,8;6,2;24;9,8;24;19;31,1;60.8*;48.2*;99,99;999,9;110000
85360;19910314;57,1;50,4;6,6;24;10;24;19;999,9;66.2*;51.8*;0.00I;999,9;0
85360;19910315;56,4;51;5,4;24;6,1;24;12;999,9;60.8*;53.6*;99,99;999,9;10000
85360;19910316;58;50,9;5,5;24;10,9;24;17,1;999,9;62.6*;53.6*;99,99;999,9;110000
85360;19910317;55,6;48,1;7;24;7,8;24;14;999,9;60.8*;51.8*;0.00I;999,9;0
85360;19910318;56,1;49,7;6,5;24;3,1;24;9,9;999,9;64.4*;50.0*;0.00I;999,9;0
85360;19910319;57,4;51;4,3;24;1,7;24;8;999,9;68.0*;50.0*;0.00I;999,9;100000
85360;19910320;59,2;47,3;5,8;24;2,5;24;13;999,9;75.2*;50.0*;0.00I;999,9;0
85360;19910321;54,3;46,3;6,8;24;9;24;17,1;999,9;59.0*;48.2*;99,99;999,9;10000
85360;19910322;50,9;44,5;6,9;24;5,3;24;15;24,1;57.2*;46.4*;99,99;999,9;10000
85360;19910323;52,1;42,3;6,7;24;13,8;24;28;42,9;57.2*;48.2*;99,99;999,9;10000
85360;19910324;51,3;37,1;6,7;24;14,1;24;21;38,1;57.2*;46.4*;0.00I;999,9;0
85360;19910325;52,6;43,4;6,2;24;10;24;18,1;28;60.8*;48.2*;0.00I;999,9;0
85360;19910326;52,3;46,6;5,8;24;3,9;24;8,9;999,9;59.0*;46.4*;0.00I;999,9;0
85360;19910327;53,9;47;5,6;24;2,6;24;7;999,9;59.0*;50.0*;0.00I;999,9;0
85360;19910328;59;48,4;6,2;24;5,4;24;11,1;999,9;69.8*;50.0*;0.00I;999,9;0
85360;19910329;61,5;9999,9;6,2;24;7,7;24;12;999,9;69.8*;55.4*;0.00I;999,9;0
85360;19910330;59,4;46,2;6,4;24;4,8;24;9,9;999,9;68.0*;51.8*;99,99;999,9;10000
85360;19910331;60,1;48,4;6,4;24;4,7;24;11,1;999,9;68.0*;55.4*;0.00I;999,9;0
85360;19910401;58;38,4;6,2;24;4,1;23;8,9;999,9;69.8*;48.2*;0.00I;999,9;0
85360;19910402;55,6;9999,9;5,3;24;5;24;13;999,9;68.0*;46.4*;0.00I;999,9;100000
85360;19910403;54,9;41,8;6,7;23;8,8;23;17,1;24,1;60.8*;48.2*;99,99;999,9;10000
85360;19910404;53,2;52,4;6,1;24;8,7;24;19;27;59.0*;46.4*;99,99;999,9;10000
85360;19910405;54,2;43,4;6,9;24;8,7;24;15;22,9;60.8*;48.2*;0.00I;999,9;0
85360;19910406;53,9;45,3;6,5;24;4,8;24;14;999,9;64.4*;44.6*;0.00I;999,9;0
85360;19910407;58,3;43;6,2;24;5,8;24;12;18,1;69.8*;48.2*;0.00I;999,9;0
85360;19910408;64,1;49;6,3;24;5;24;11,1;999,9;78.8*;53.6*;0.00I;999,9;0
85360;19910409;61,2;49,9;4,4;24;3,4;24;12;999,9;71.6*;53.6*;0.00I;999,9;100000
85360;19910410;60,2;9999,9;4,5;24;3,3;24;13;999,9;75.2*;51.8*;0.00I;999,9;100000
85360;19910411;64;9999,9;6;24;4,6;24;15,9;999,9;77.0*;53.6*;0.00I;999,9;0
85360;19910412;59,2;9999,9;6,5;24;8,1;24;20;35;68.0*;51.8*;0.00I;999,9;0
85360;19910413;52,9;9999,9;6,7;24;11,9;24;22;33;60.8*;48.2*;0.00I;999,9;0
85360;19910414;51,1;9999,9;6,7;24;6,6;24;15;999,9;57.2*;46.4*;99,99;999,9;10000
85360;19910415;53,3;9999,9;6;24;6;24;8,9;999,9;60.8*;48.2*;99,99;999,9;10000
85360;19910416;53,8;9999,9;6,5;23;8;23;15;999,9;62.6*;50.0*;99,99;999,9;10010
85360;19910417;54,2;9999,9;6,5;24;5,9;24;11,1;999,9;60.8*;50.0*;99,99;999,9;10010
85360;19910418;55,2;52,2;4,6;24;3,1;24;9,9;999,9;66.2*;48.2*;0.00I;999,9;100000
85360;19910419;58,2;50,6;5,5;24;3,7;24;9,9;999,9;71.6*;50.0*;0.00I;999,9;0
85360;19910420;57,2;44;6;24;4,9;24;9,9;999,9;68.0*;50.0*;0.00I;999,9;0
85360;19910421;58;37,6;6,3;24;8,3;24;13;999,9;68.0*;51.8*;0.00I;999,9;0
85360;19910422;57,9;39,6;6,4;24;5,4;24;12;999,9;68.0*;50.0*;0.00I;999,9;0
85360;19910423;58,3;43,2;6,3;24;5,9;24;13;999,9;69.8*;48.2*;0.00I;999,9;0
85360;19910424;53,8;43,5;6,7;24;8,8;24;17,1;999,9;59.0*;48.2*;99,99;999,9;10000
85360;19910425;52,5;41,4;6,7;24;10,7;24;19;24,1;59.0*;46.4*;99,99;999,9;10000
85360;19910426;53;43,9;6,9;24;7,7;24;15,9;20;59.0*;50.0*;99,99;999,9;10000
85360;19910427;55,1;48;6,5;24;5,7;24;14;999,9;62.6*;48.2*;99,99;999,9;10000
85360;19910428;57,9;51,4;7;24;8,4;24;19;26;64.4*;53.6*;0.00I;999,9;0
85360;19910429;61,6;52,8;6,6;24;6,2;24;14;999,9;73.4*;53.6*;0.00I;999,9;0
85360;19910430;60,4;50,5;6,3;24;8,7;24;14;24,1;71.6*;51.8*;0.00I;999,9;0
85360;19910501;57,7;45,8;6,9;24;12,4;24;22;38,1;64.4*;51.8*;0.00I;999,9;0
85360;19910502;55,5;38,8;6,3;24;13,1;24;20;28,9;62.6*;48.2*;0.00I;999,9;0
85360;19910503;56,1;34,2;6,2;24;10,1;24;15;26;64.4*;50.0*;0.00I;999,9;0
85360;19910504;56,3;37,6;6,3;24;10,2;24;17,1;28;64.4*;50.0*;0.00I;999,9;0
85360;19910505;56,4;43,3;6,8;24;12;24;19;33;62.6*;51.8*;0.00I;999,9;0
85360;19910506;56,2;38,5;6,2;24;9,5;24;17,1;25,1;66.2*;46.4*;0.00I;999,9;0
85360;19910507;56,3;42,7;6,5;24;9,9;24;20;28;64.4*;50.0*;0.00I;999,9;0
85360;19910508;56,4;42,1;7;24;13,8;24;24,1;35;62.6*;51.8*;0.00I;999,9;0
85360;19910509;55,2;41,8;6,7;23;13,4;23;22,9;33;62.6*;50.0*;0.00I;999,9;0
85360;19910510;56,3;42,4;6,4;24;9,7;24;15,9;22;64.4*;50.0*;0.00I;999,9;0
85360;19910511;60,1;43,4;6,2;24;9,4;24;15;19;69.8*;53.6*;0.00I;999,9;0
85360;19910512;63,6;38,8;6,2;24;7,5;24;18,1;22;77.0*;53.6*;0.00I;999,9;0
85360;19910513;66,4;44,8;6,2;22;8,3;22;18,1;999,9;80.6*;57.2*;0.00I;999,9;0
85360;19910514;66,3;48,5;6,2;24;5,7;24;22,9;27;84.2*;53.6*;0.00I;999,9;0
85360;19910515;59,7;48,4;6;24;7,1;24;14;999,9;73.4*;51.8*;0.00I;999,9;0
85360;19910516;69,9;45,4;5,7;24;6,9;24;15;22,9;86.0*;55.4*;0.00I;999,9;0
85360;19910517;71,8;38,2;6,2;24;8,3;24;15;21;82.4*;66.2*;0.00I;999,9;0
85360;19910518;67,1;50;6,4;24;8,5;24;20;999,9;78.8*;57.2*;0.00I;999,9;0
85360;19910519;72,7;44,8;6,2;23;8,8;23;18,1;28;86.0*;62.6*;0.00I;999,9;0
85360;19910520;70,9;43,9;6,2;24;7,3;24;14;999,9;82.4*;62.6*;0.00I;999,9;0
85360;19910521;69,3;49,6;5,8;24;4,4;24;15,9;999,9;84.2*;59.0*;0.00I;999,9;0
85360;19910522;72,1;48;5,7;24;6,5;24;14;999,9;87.8*;59.0*;0.00I;999,9;100000
85360;19910523;72,7;39,8;6,1;24;6,8;24;15,9;999,9;86.0*;62.6*;0.00I;999,9;0
85360;19910524;77,4;40,6;6,2;24;6;24;13;999,9;91.4*;64.4*;0.00I;999,9;0
85360;19910525;76;44,9;5,5;24;5,8;24;13;999,9;91.4*;60.8*;0.00I;999,9;0
85360;19910526;76,9;43,8;6,3;24;4,7;24;12;999,9;91.4*;62.6*;0.00I;999,9;0
85360;19910527;74,5;47,8;6,2;24;8,3;24;18,1;999,9;91.4*;62.6*;0.00I;999,9;0
85360;19910528;68,4;51,6;6,2;24;5,4;24;12;999,9;78.8*;60.8*;0.00I;999,9;0
85360;19910529;64,6;54,6;6,5;24;5;24;8,9;999,9;69.8*;60.8*;0.00I;999,9;0
85360;19910530;65,2;56,5;5,6;24;6,6;24;12;999,9;71.6*;60.8*;99,99;999,9;10000
85360;19910531;64,5;54,6;6,5;24;6,8;24;14;999,9;71.6*;59.0*;0.00I;999,9;0
85360;19910601;65,5;55,8;4,1;24;4,4;24;12;999,9;73.4*;59.0*;0.00I;999,9;0
85360;19910602;64,6;55,1;4,3;24;9,3;24;17,1;999,9;73.4*;60.8*;0.00I;999,9;0
85360;19910603;63,3;53,4;4;24;8,9;24;17,1;22,9;71.6*;57.2*;0.00I;999,9;0
85360;19910604;60,2;46,7;6,7;24;7,6;24;13;999,9;68.0*;51.8*;0.00I;999,9;0
85360;19910605;62,6;55,7;6;24;6,4;24;11,1;999,9;69.8*;57.2*;99,99;999,9;10000
85360;19910606;65,2;56,5;6,3;24;7,5;24;13;999,9;73.4*;60.8*;0.00I;999,9;0
85360;19910607;63,2;56,2;5,6;24;11,5;24;17,1;999,9;68.0*;60.8*;99,99;999,9;10000
85360;19910608;65,3;51,1;6,6;24;8,3;24;15,9;26;73.4*;59.0*;0.00I;999,9;0
85360;19910609;66,3;56,1;6,7;24;9,4;24;14;24,1;77.0*;59.0*;0.00I;999,9;0
85360;19910610;65,1;48,6;6,2;24;11,5;24;22,9;32,1;73.4*;59.0*;0.00I;999,9;0
85360;19910611;69,7;49,3;6,2;24;8,2;24;19;999,9;84.2*;57.2*;0.00I;999,9;0
85360;19910612;71,3;46,7;6,2;24;9,1;24;18,1;27;84.2*;62.6*;0.00I;999,9;0
85360;19910613;66,5;48,9;6,2;24;12,5;24;24,1;32,1;77.0*;59.0*;0.00I;999,9;0
85360;19910614;69,4;52;6,2;24;10,6;24;18,1;24,1;82.4*;59.0*;0.00I;999,9;0
85360;19910615;65,6;54;5,4;24;10,3;24;20;31,1;75.2*;59.0*;0.00I;999,9;0
85360;19910616;65,3;51,1;5,7;24;12,2;24;20;32,1;77.0*;57.2*;0.00I;999,9;0
